SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE,SEASON,SEASON_TYPE,PLAYER_ID,PLAYER_NAME
22019,1629684,0021900008,"Oct 23, 2019",BOS @ PHI,L,7,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,2,0,0,1,2019-20,Regular Season,1629684,Grant Williams
22019,1629684,0021900017,"Oct 25, 2019",BOS vs. TOR,W,22,2,9,0.222,0,3,0.0,0,0,0.0,6,1,7,4,1,0,1,3,4,5,1,2019-20,Regular Season,1629684,Grant Williams
22019,1629684,0021900029,"Oct 26, 2019",BOS @ NYK,W,19,3,4,0.75,0,1,0.0,1,3,0.333,1,0,1,1,2,3,0,2,7,16,1,2019-20,Regular Season,1629684,Grant Williams
22019,1629684,0021900058,"Oct 30, 2019",BOS vs. MIL,W,15,1,4,0.25,0,2,0.0,0,0,0.0,0,2,2,0,1,0,2,1,2,3,1,2019-20,Regular Season,1629684,Grant Williams
22019,1629684,0021900072,"Nov 01, 2019",BOS vs. NYK,W,27,2,4,0.5,0,2,0.0,6,6,1.0,0,4,4,1,0,0,1,1,10,-5,1,2019-20,Regular Season,1629684,Grant Williams
22019,1629684,0021900098,"Nov 05, 2019",BOS @ CLE,W,11,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,-5,1,2019-20,Regular Season,1629684,Grant Williams
22019,1629684,0021900112,"Nov 07, 2019",BOS @ CHA,W,15,0,2,0.0,0,1,0.0,0,0,0.0,1,1,2,3,1,0,0,3,0,13,1,2019-20,Regular Season,1629684,Grant Williams
22019,1629684,0021900127,"Nov 09, 2019",BOS @ SAS,W,18,0,3,0.0,0,2,0.0,0,1,0.0,1,3,4,2,0,2,1,3,0,-2,1,2019-20,Regular Season,1629684,Grant Williams
22019,1629684,0021900141,"Nov 11, 2019",BOS vs. DAL,W,8,0,1,0.0,0,1,0.0,2,2,1.0,0,2,2,0,0,1,1,1,2,-7,1,2019-20,Regular Season,1629684,Grant Williams
22019,1629684,0021900156,"Nov 13, 2019",BOS vs. WAS,W,11,0,1,0.0,0,1,0.0,2,2,1.0,0,3,3,1,1,1,1,3,2,-6,1,2019-20,Regular Season,1629684,Grant Williams
22019,1629684,0021900173,"Nov 15, 2019",BOS @ GSW,W,16,1,1,1.0,0,0,0.0,0,0,0.0,0,3,3,1,1,0,3,2,2,0,1,2019-20,Regular Season,1629684,Grant Williams
22019,1629684,0021900195,"Nov 18, 2019",BOS @ PHX,W,18,2,5,0.4,0,2,0.0,0,0,0.0,1,1,2,0,0,2,1,5,4,18,1,2019-20,Regular Season,1629684,Grant Williams
22019,1629684,0021900212,"Nov 20, 2019",BOS @ LAC,L,20,1,3,0.333,0,1,0.0,1,1,1.0,2,0,2,0,0,0,0,0,3,7,1,2019-20,Regular Season,1629684,Grant Williams
22019,1629684,0021900222,"Nov 22, 2019",BOS @ DEN,L,17,0,4,0.0,0,2,0.0,0,0,0.0,0,1,1,1,1,0,1,1,0,8,1,2019-20,Regular Season,1629684,Grant Williams
22019,1629684,0021900244,"Nov 25, 2019",BOS vs. SAC,W,5,0,2,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-4,1,2019-20,Regular Season,1629684,Grant Williams
22019,1629684,0021900253,"Nov 27, 2019",BOS vs. BKN,W,7,0,1,0.0,0,1,0.0,0,0,0.0,0,2,2,0,0,0,1,0,0,-6,1,2019-20,Regular Season,1629684,Grant Williams
22019,1629684,0021900267,"Nov 29, 2019",BOS @ BKN,L,9,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,3,1,1,0,6,1,2019-20,Regular Season,1629684,Grant Williams
22019,1629684,0021900285,"Dec 01, 2019",BOS @ NYK,W,22,2,5,0.4,0,1,0.0,0,0,0.0,1,1,2,1,0,0,0,4,4,17,1,2019-20,Regular Season,1629684,Grant Williams
22019,1629684,0021900310,"Dec 04, 2019",BOS vs. MIA,W,18,0,0,0.0,0,0,0.0,2,2,1.0,0,3,3,2,0,0,1,4,2,1,1,2019-20,Regular Season,1629684,Grant Williams
22019,1629684,0021900323,"Dec 06, 2019",BOS vs. DEN,W,3,0,3,0.0,0,3,0.0,0,0,0.0,1,0,1,0,0,0,0,1,0,-4,1,2019-20,Regular Season,1629684,Grant Williams
22019,1629684,0021900344,"Dec 09, 2019",BOS vs. CLE,W,13,1,3,0.333,1,1,1.0,0,0,0.0,1,0,1,1,0,0,1,1,3,12,1,2019-20,Regular Season,1629684,Grant Williams
22019,1629684,0021900357,"Dec 11, 2019",BOS @ IND,L,8,0,0,0.0,0,0,0.0,0,0,0.0,0,4,4,0,0,0,1,5,0,-13,1,2019-20,Regular Season,1629684,Grant Williams
22019,1629684,0021900413,"Dec 18, 2019",BOS @ DAL,W,24,2,5,0.4,1,3,0.333,2,2,1.0,0,2,2,1,1,0,1,2,7,2,1,2019-20,Regular Season,1629684,Grant Williams
22019,1629684,0021900422,"Dec 20, 2019",BOS vs. DET,W,30,8,10,0.8,2,3,0.667,0,0,0.0,3,0,3,0,0,1,1,3,18,14,1,2019-20,Regular Season,1629684,Grant Williams
22019,1629684,0021900440,"Dec 22, 2019",BOS vs. CHA,W,22,5,6,0.833,1,2,0.5,1,2,0.5,1,3,4,2,1,1,1,3,12,23,1,2019-20,Regular Season,1629684,Grant Williams
22019,1629684,0021900455,"Dec 25, 2019",BOS @ TOR,W,12,1,3,0.333,0,1,0.0,2,2,1.0,0,2,2,0,0,1,0,5,4,13,1,2019-20,Regular Season,1629684,Grant Williams
22019,1629684,0021900466,"Dec 27, 2019",BOS vs. CLE,W,19,1,3,0.333,0,2,0.0,0,0,0.0,1,0,1,4,0,0,0,2,2,10,1,2019-20,Regular Season,1629684,Grant Williams
22019,1629684,0021900473,"Dec 28, 2019",BOS vs. TOR,L,13,0,0,0.0,0,0,0.0,1,2,0.5,0,1,1,2,0,0,1,3,1,-13,1,2019-20,Regular Season,1629684,Grant Williams
22019,1629684,0021900497,"Dec 31, 2019",BOS @ CHA,W,9,0,3,0.0,0,2,0.0,0,0,0.0,1,1,2,0,0,0,0,2,0,3,1,2019-20,Regular Season,1629684,Grant Williams
22019,1629684,0021900517,"Jan 03, 2020",BOS vs. ATL,W,16,2,4,0.5,1,3,0.333,0,2,0.0,0,2,2,2,0,0,0,0,5,8,1,2019-20,Regular Season,1629684,Grant Williams
22019,1629684,0021900529,"Jan 04, 2020",BOS @ CHI,W,17,1,3,0.333,1,2,0.5,0,0,0.0,1,2,3,2,2,0,1,1,3,8,1,2019-20,Regular Season,1629684,Grant Williams
22019,1629684,0021900542,"Jan 06, 2020",BOS @ WAS,L,25,3,3,1.0,1,1,1.0,2,5,0.4,2,4,6,0,1,1,2,6,9,1,1,2019-20,Regular Season,1629684,Grant Williams
22019,1629684,0021900554,"Jan 08, 2020",BOS vs. SAS,L,18,0,0,0.0,0,0,0.0,3,4,0.75,0,1,1,3,1,0,2,2,3,1,1,2019-20,Regular Season,1629684,Grant Williams
22019,1629684,0021900564,"Jan 09, 2020",BOS @ PHI,L,7,1,3,0.333,0,1,0.0,0,0,0.0,2,0,2,0,0,0,1,2,2,-5,1,2019-20,Regular Season,1629684,Grant Williams
22019,1629684,0021900578,"Jan 11, 2020",BOS vs. NOP,W,13,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,1,0,0,2,6,0,8,1,2019-20,Regular Season,1629684,Grant Williams
22019,1629684,0021900593,"Jan 13, 2020",BOS vs. CHI,W,16,4,8,0.5,1,2,0.5,2,2,1.0,4,1,5,3,0,1,1,2,11,11,1,2019-20,Regular Season,1629684,Grant Williams
22019,1629684,0021900604,"Jan 15, 2020",BOS vs. DET,L,16,0,2,0.0,0,0,0.0,0,0,0.0,1,3,4,2,0,0,0,0,0,-4,1,2019-20,Regular Season,1629684,Grant Williams
22019,1629684,0021900615,"Jan 16, 2020",BOS @ MIL,L,7,1,4,0.25,1,4,0.25,1,2,0.5,0,2,2,0,0,0,1,0,4,-6,1,2019-20,Regular Season,1629684,Grant Williams
22019,1629684,0021900628,"Jan 18, 2020",BOS vs. PHX,L,13,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,3,0,-12,1,2019-20,Regular Season,1629684,Grant Williams
22019,1629684,0021900648,"Jan 20, 2020",BOS vs. LAL,W,5,1,1,1.0,1,1,1.0,0,0,0.0,1,2,3,0,0,0,0,0,3,4,1,2019-20,Regular Season,1629684,Grant Williams
22019,1629684,0021900657,"Jan 22, 2020",BOS vs. MEM,W,12,1,3,0.333,0,0,0.0,0,0,0.0,1,2,3,1,0,1,1,2,2,-12,1,2019-20,Regular Season,1629684,Grant Williams
22019,1629684,0021900671,"Jan 24, 2020",BOS @ ORL,W,23,3,5,0.6,3,4,0.75,0,0,0.0,1,3,4,3,1,2,2,3,9,17,1,2019-20,Regular Season,1629684,Grant Williams
22019,1629684,0021900691,"Jan 26, 2020",BOS @ NOP,L,9,0,1,0.0,0,1,0.0,0,0,0.0,1,2,3,1,0,1,1,3,0,-7,1,2019-20,Regular Season,1629684,Grant Williams
22019,1629684,0021900701,"Jan 28, 2020",BOS @ MIA,W,23,2,5,0.4,0,1,0.0,1,2,0.5,3,4,7,1,1,1,0,5,5,5,1,2019-20,Regular Season,1629684,Grant Williams
22019,1629684,0021900717,"Jan 30, 2020",BOS vs. GSW,W,17,2,5,0.4,0,1,0.0,0,0,0.0,2,3,5,3,2,0,1,3,4,14,1,2019-20,Regular Season,1629684,Grant Williams
22019,1629684,0021900732,"Feb 01, 2020",BOS vs. PHI,W,19,2,3,0.667,0,1,0.0,1,2,0.5,3,0,3,0,0,1,0,5,5,3,1,2019-20,Regular Season,1629684,Grant Williams
22019,1629684,0021900745,"Feb 03, 2020",BOS @ ATL,W,24,6,9,0.667,0,2,0.0,1,1,1.0,3,3,6,2,1,2,2,4,13,1,1,2019-20,Regular Season,1629684,Grant Williams
22019,1629684,0021900756,"Feb 05, 2020",BOS vs. ORL,W,22,5,6,0.833,3,4,0.75,0,0,0.0,3,3,6,1,1,2,1,2,13,10,1,2019-20,Regular Season,1629684,Grant Williams
22019,1629684,0021900771,"Feb 07, 2020",BOS vs. ATL,W,29,3,5,0.6,1,1,1.0,0,0,0.0,0,0,0,2,1,1,2,3,7,-1,1,2019-20,Regular Season,1629684,Grant Williams
22019,1629684,0021900786,"Feb 09, 2020",BOS @ OKC,W,14,1,1,1.0,1,1,1.0,0,0,0.0,1,1,2,0,0,0,0,2,3,-6,1,2019-20,Regular Season,1629684,Grant Williams
